pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad,pl_rade,pl_name,discoverymethod,y,planet_type
330.54154328,3.8922295,1585.0,6060.0,1.53,13.34989601,TOI-5181 A b,Transit,3,Gas Giant
147.15455244,1.2652328,687.0,3322.0,0.35,11.54525012,TOI-519 b,Transit,3,Gas Giant
343.0,1.630757,737.0,3430.0,0.394,11.6,TOI-5205 b,Transit,3,Gas Giant
5.3,1.54285047,794.0,3544.0,0.421,1.98,TOI-521 b,Transit,1,Super-Earth
81.99972901,4.5661061,1286.0,5723.0,1.209,10.72699453,TOI-5210 b,Transit,3,Gas Giant
657.0,4.291452,783.0,4230.0,0.708,9.86,TOI-5218 b,Transit,3,Gas Giant
743.71847238,4.0966692,1772.0,6500.0,1.785,12.778238,TOI-5232 b,Transit,3,Gas Giant
23.7,4.872171,1042.0,5631.0,1.02283,5.22,TOI-5238 b,Transit,2,Neptune-like
3651.84839643,4.1509768,1244.0,5790.0,1.021,11.60129502,TOI-5261 b,Transit,3,Gas Giant
170.4,2.930289,675.0,3586.0,0.52,11.9,TOI-5293 A b,Transit,3,Gas Giant
127.1313628,6.387597,565.0,3659.0,0.54,9.30345398,TOI-530 b,Transit,3,Gas Giant
190.6970442,2.262196,1043.0,4610.0,0.65,9.86390302,TOI-5300 b,Transit,3,Gas Giant
1182.32167404,5.858858,1648.0,6240.0,2.19,13.09208946,TOI-5301 b,Transit,3,Gas Giant
8.4,4.07853,695.0,3580.0,0.485,2.83,TOI-5319 b,Transit,2,Neptune-like
61.5,2.3266508,867.0,3927.0,0.612,5.82,TOI-532 b,Transit,2,Neptune-like
184.02264765,5.4233207,1350.0,5692.0,1.462,16.6117094,TOI-5322 b,Transit,3,Gas Giant
270.15414595,4.9394392,1566.0,5990.0,1.842,15.07607904,TOI-5340 b,Transit,3,Gas Giant
130.94530368,3.792622,689.0,3747.0,0.588,10.60369574,TOI-5344 b,Transit,3,Gas Giant
127.4,3.317921,719.0,3751.0,0.58,10.2,TOI-5349 b,Transit,3,Gas Giant
2094.48920213,7.581367,1195.0,6220.0,1.263,12.41955062,TOI-5350 b,Transit,3,Gas Giant
155.10026262,3.62156552,1488.0,6094.0,1.245,14.70618268,TOI-5386 A b,Transit,3,Gas Giant
4.25,2.594675,601.35,3495.0,0.31,1.89426,TOI-5388.01,Transit,1,Super-Earth
58.7,10.590547,947.0,6000.0,1.051,10.3,TOI-5398 b,Transit,3,Gas Giant
11.8,4.77271,1242.0,6000.0,1.051,3.52,TOI-5398 c,Transit,2,Neptune-like
0.674,1.2391491,611.0,3216.0,0.1895,0.903,TOI-540 b,Transit,0,Terrestrial
8899.195396,5.377219,1369.0,5820.0,1.474,9.10169233,TOI-5422 b,Transit,3,Gas Giant
2.89,1.548352,999.0,4169.0,0.623,2.018,TOI-544 b,Transit,2,Neptune-like
2.54,3.15222,624.0,3547.0,0.42,1.4,TOI-5489 b,Transit,1,Super-Earth
2.18,4.92126,536.0,3547.0,0.42,1.28,TOI-5489 c,Transit,1,Super-Earth
419.53349724,75.12375,441.0,5700.0,1.058,11.30986153,TOI-5542 b,Transit,3,Gas Giant
112.0,8.79758977,528.0,3790.0,0.594,9.75,TOI-5573 b,Transit,3,Gas Giant
1147.36054927,14.574071,1061.0,6466.0,1.496,12.17295304,TOI-558 b,Transit,3,Gas Giant
1910.14872607,6.9839095,1180.0,5925.0,1.233,12.22899794,TOI-559 b,Transit,3,Gas Giant
285.72773789,2.6085846,1789.0,6237.0,1.393,17.14974047,TOI-5592 b,Transit,3,Gas Giant
2.02,0.4465697,2319.0,5342.0,0.843,1.397,TOI-561 b,Transit,1,Super-Earth
5.93,10.778838,802.0,5342.0,0.843,2.865,TOI-561 c,Transit,2,Neptune-like
13.33,25.71268,600.0,5342.0,0.843,2.615,TOI-561 d,Transit,2,Neptune-like
12.4,77.144,416.0,5342.0,0.843,2.517,TOI-561 e,Transit,2,Neptune-like
624.0,2.002849,939.0,3996.0,0.646,10.78,TOI-5616 b,Transit,3,Gas Giant
588.0,2.2035373,837.0,3896.0,0.54,10.42,TOI-5634 A b,Transit,3,Gas Giant
464.98529,1.651144,1714.0,5640.0,1.088,11.43318,TOI-564 b,Transit,3,Gas Giant
20.0,47.73022,513.0,5485.0,0.938,4.91,TOI-5678 b,Transit,2,Neptune-like
124.0,2.94815527,742.0,3713.0,0.57,10.3,TOI-5688 A b,Transit,3,Gas Giant
10.5,3.771116,949.07,4590.0,0.7575,3.2274,TOI-5704 b,Transit,2,Neptune-like
3.78,10.441989,347.2,3225.0,0.2992,1.77,TOI-5713 b,Transit,1,Super-Earth
0.84,6.7663,400.0,3436.0,0.22,0.96,TOI-5716 b,Transit,0,Terrestrial
4.3,1.4344555,708.0,3325.0,0.383,1.09,TOI-5720 b,Transit,0,Terrestrial
7.05,5.491125215,1093.03,5874.0,1.106,2.554,TOI-5726.01,Transit,2,Neptune-like
2.27,11.49761,382.0,3419.0,0.37,1.31,TOI-5728 b,Transit,1,Super-Earth
3.05,0.64899,1311.0,3949.0,0.58,1.56,TOI-5736 b,Transit,1,Super-Earth
73.0,12.779107,1040.0,6235.0,1.36,8.54,TOI-5786 b,Transit,3,Gas Giant
2.12,2.76369,1201.0,5185.0,0.833,1.26,TOI-5789 b,Radial Velocity,1,Super-Earth
5.0,12.927748,718.0,5185.0,0.833,2.86,TOI-5789 c,Transit,2,Neptune-like
4.29,29.65,545.0,5185.0,0.833,1.91,TOI-5789 d,Radial Velocity,1,Super-Earth
11.61,62.98,424.0,5185.0,0.833,3.43,TOI-5789 e,Radial Velocity,2,Neptune-like
23.66,6.1406325,1136.78,5715.0,1.082,5.62,TOI-5795 b,Transit,2,Neptune-like
3.65,4.164507,505.0,3452.0,0.321,1.733,TOI-5799 b,Transit,1,Super-Earth
3.75,14.010449,337.0,3452.0,0.321,1.76,TOI-5799 c,Transit,1,Super-Earth
9.5,2.6278838,1108.0,4850.0,0.773,2.46,TOI-5800 b,Transit,2,Neptune-like
10.7,5.38305,678.87,5134.0,0.7625,3.2732,TOI-5803 b,Transit,2,Neptune-like
10.3,15.61031,950.0,5770.0,1.427,3.08,TOI-5817 b,Transit,2,Neptune-like
6995.40323807,7.148972,1515.0,5920.0,2.26,11.46678726,TOI-5882 b,Transit,3,Gas Giant
0.779,0.448959,1120.0,3419.0,0.38,0.94,TOI-6000 b,Transit,0,Terrestrial
3.36,10.904821,321.4,3229.0,0.2432,1.65,TOI-6002 b,Transit,1,Super-Earth
4.0,0.8574347,707.0,3075.0,0.242,1.03,TOI-6008 b,Transit,0,Terrestrial
371.85923619,4.023687,1890.0,6110.0,1.51,13.67495645,TOI-6016 b,Transit,3,Gas Giant
519.64944544,5.7987,1484.0,6223.0,2.338,14.39233122,TOI-6029 b,Transit,3,Gas Giant
254.0,2.576184,714.0,3635.0,0.489,11.92,TOI-6034 b,Transit,3,Gas Giant
78.5,5.8267311,1439.0,6110.0,1.648,6.41,TOI-6038 A b,Transit,3,Gas Giant
28.9,26.04945,605.6,5445.0,0.879,4.55,TOI-6041 b,Transit,2,Neptune-like
77.9,88.0,403.5,5445.0,0.879,10.5,TOI-6041 c,Radial Velocity,3,Gas Giant
12.5,7.501428,1360.0,6047.0,1.662,2.64,TOI-6054.01,Transit,2,Neptune-like
9.3,12.563636,1143.0,6047.0,1.662,2.82,TOI-6054.02,Transit,2,Neptune-like
1.76,1.3888725,634.0,3200.0,0.259,1.18,TOI-6086 b,Transit,0,Terrestrial
21.1,5.690476,700.0,5660.0,1.021,4.8704,TOI-6109 b,Transit,2,Neptune-like
20.8,8.538878,786.0,5660.0,1.021,4.8326,TOI-6109 c,Transit,2,Neptune-like
333.71982735,2.392679,1750.0,6110.0,1.51,14.3474953,TOI-6130 b,Transit,3,Gas Giant
138.25535705,4.6615983,1666.0,6850.0,1.732,18.97680433,TOI-615 b,Transit,3,Gas Giant
13.6,5.0988179,603.6,3708.0,0.55,3.76,TOI-620 b,Transit,2,Neptune-like
96.30200732,6.402513,1388.0,6400.0,1.415,9.2362001,TOI-622 b,Transit,3,Gas Giant
22.6,3.855219,714.0,3895.0,0.576,5.07,TOI-6223 b,Transit,2,Neptune-like
1.44,0.23818244,1256.46,3421.0,0.37,1.079,TOI-6255 b,Transit,0,Terrestrial
2011.8639,3.4095675,1586.0,6250.0,1.345,11.88154,TOI-628 b,Transit,3,Gas Giant
2493.0,9.485236,541.0,3977.0,0.609,11.59,TOI-6303 b,Transit,3,Gas Giant
1.17,0.279221,1216.0,3247.0,0.293,1.059,TOI-6324 b,Transit,0,Terrestrial
3179.0,6.8500246,495.0,3539.0,0.49,10.89,TOI-6330 b,Transit,3,Gas Giant
331.0,1.79058695,745.0,3444.0,0.457,11.29,TOI-6383 A b,Transit,3,Gas Giant
181.16219199,5.003777,1816.0,6460.0,2.082,19.2794468,TOI-640 b,Transit,3,Gas Giant
2606.1929374,6.961508,1213.0,6020.0,1.312,11.93756445,TOI-6420 b,Transit,3,Gas Giant
54.0,14.844261,745.0,5910.0,0.897,8.47398941,TOI-6448 b,Transit,3,Gas Giant
19.2,34.005019,204.4,3230.0,0.234,4.6,TOI-6478 b,Transit,2,Neptune-like
8.71,1.527561,794.0,3521.0,0.43,2.378,TOI-654.01,Transit,2,Neptune-like
235.19302118,18.18424,833.0,5463.0,1.01,10.98480109,TOI-6628 b,Transit,3,Gas Giant
4.45,2.598902,674.0,3681.0,0.512,2.27,TOI-663 b,Transit,2,Neptune-like
3.65,4.6955507,553.0,3681.0,0.512,2.26,TOI-663 c,Transit,2,Neptune-like
5.2,7.1027268,482.0,3681.0,0.512,1.92,TOI-663 d,Transit,1,Super-Earth
61.0,5.056973,1493.0,5940.0,1.721,5.09,TOI-6651 b,Transit,2,Neptune-like
10.0,3.945152,1124.85,5597.0,0.9882,2.58606487,TOI-669 b,Transit,2,Neptune-like
66.74396547,80.389,599.0,6400.0,1.517,9.52763359,TOI-6695 b,Transit,3,Gas Giant
460.85119015,242.4,415.0,6400.0,1.517,13.6,TOI-6695 c,Radial Velocity,3,Gas Giant
24.1,3.633575,676.15,3765.0,0.5441,5.2604,TOI-672 b,Transit,2,Neptune-like
23.6,1.977143,635.0,3514.0,0.42,5.25,TOI-674 b,Transit,2,Neptune-like
392.20025424,11.2365985,1252.0,6295.0,1.28,13.11450742,TOI-677 b,Transit,3,Gas Giant
53.39517238,3.37077196,417.9,3007.0,0.2276,9.5836785,TOI-6894 b,Transit,3,Gas Giant
0.704,9.977219,417.0,3459.0,0.421,0.914,TOI-700 b,Transit,0,Terrestrial
7.27,16.051137,356.0,3459.0,0.421,2.6,TOI-700 c,Transit,2,Neptune-like
1.25,37.42396,268.8,3459.0,0.421,1.073,TOI-700 d,Transit,0,Terrestrial
0.818,27.80978,272.9,3459.0,0.421,0.953,TOI-700 e,Transit,0,Terrestrial
114.41822652,9.691,882.37,4700.0,4.1,11.43316031,TOI-7041 b,Transit,3,Gas Giant
4.85,9.531361,650.0,4622.0,0.674,2.049,TOI-712 b,Transit,2,Neptune-like
7.76,51.69906,369.9,4622.0,0.674,2.701,TOI-712 c,Transit,2,Neptune-like
6.68,84.8396,313.6,4622.0,0.674,2.474,TOI-712 d,Transit,2,Neptune-like
224.0,2.65206166,593.0,3363.0,0.351,13.2,TOI-7149 b,Transit,3,Gas Giant
3.02,19.288004,234.0,3075.0,0.24,1.55,TOI-715 b,Transit,1,Super-Earth
4.7,12.92063621,249.0,3099.0,0.222,2.01,TOI-7166 b,Transit,2,Neptune-like
5.72,4.884765,1055.8,5585.0,0.949,1.992,TOI-733 b,Transit,1,Super-Earth
18.1,11.530869,878.0,5720.0,1.035,7.31,TOI-7510 b,Transit,3,Gas Giant
131.0,22.5687423,702.0,5720.0,1.035,10.81,TOI-7510 c,Transit,3,Gas Giant
190.0,48.864468,542.4,5720.0,1.035,10.52,TOI-7510 d,Transit,3,Gas Giant
9.83,1.2392495,934.0,3657.0,0.505,2.81,TOI-756 b,Transit,2,Neptune-like
1287.20504835,149.4,194.0,3657.0,0.505,13.0,TOI-756 c,Radial Velocity,3,Gas Giant
10.5,17.46819,641.0,5278.0,0.78,2.5,TOI-757 b,Transit,2,Neptune-like
79.77493016,3.4716826,555.4,3266.0,0.425,8.33948164,TOI-762 A b,Transit,3,Gas Giant
9.79,5.6057,1038.0,5450.0,0.897,2.28,TOI-763 b,Transit,2,Neptune-like
9.32,12.2737,800.0,5450.0,0.897,2.63,TOI-763 c,Transit,2,Neptune-like
2.47,2.3260155,543.0,3370.0,0.232,1.36,TOI-771 b,Transit,1,Super-Earth
2.87,7.61,365.0,3370.0,0.232,1.5,TOI-771 c,Radial Velocity,1,Super-Earth
5.0,8.24662,520.0,3725.0,0.547,1.798,TOI-776 b,Transit,1,Super-Earth
6.9,15.665323,420.0,3725.0,0.547,2.047,TOI-776 c,Transit,2,Neptune-like
878.0,4.633611,1561.0,6643.0,1.71,15.4,TOI-778 b,Transit,3,Gas Giant
19.1,8.0240015,435.0,3370.0,0.413,2.734,TOI-782 b,Transit,2,Neptune-like
9.67,2.7970365,1256.0,5558.0,0.907,1.93,TOI-784 b,Transit,1,Super-Earth
36.4,83.8911,610.0,5907.0,1.94,6.71,TOI-813 b,Transit,3,Gas Giant
7.6,11.197259,686.0,4869.0,0.77,2.94,TOI-815 b,Transit,2,Neptune-like
23.5,34.976145,469.0,4869.0,0.77,2.62,TOI-815 c,Transit,2,Neptune-like
18.467,1.392978,1253.0,4600.0,0.695,2.926,TOI-824 b,Transit,2,Neptune-like
2.15,1.0418777,1118.0,3920.0,0.6,1.27,TOI-833 b,Transit,1,Super-Earth
4.53,3.81673,871.0,4552.0,0.665,1.704,TOI-836 b,Transit,1,Super-Earth
9.6,8.59545,665.0,4552.0,0.665,2.587,TOI-836 c,Transit,2,Neptune-like
120.45696625,8.3249113,995.3,5995.0,1.052,9.16894621,TOI-837 b,Transit,3,Gas Giant
41.8,0.765548,1932.0,5257.0,0.97,3.64,TOI-849 b,Transit,2,Neptune-like
349.6112477,3.2797178,1529.0,5842.0,1.308,14.06727078,TOI-858 B b,Transit,3,Gas Giant
3.41,14.362565,621.0,4929.0,0.719,1.664,TOI-871 b,Transit,1,Super-Earth
21.7,6.3872703,805.0,5050.0,0.83,4.95,TOI-880 c,Transit,2,Neptune-like
5.43,2.57571,1085.0,5050.0,0.83,2.19,TOI-880.02,Transit,2,Neptune-like
301.9385,10.62656,1397.0,6261.0,1.39,11.99363,TOI-892 b,Transit,3,Gas Giant
6.46,10.8772,429.43,3770.2,0.527,2.426,TOI-904 b,Transit,2,Neptune-like
5.34,83.9997,217.26,3770.2,0.527,2.167,TOI-904 c,Transit,2,Neptune-like
211.99261,3.739494,1192.0,5570.0,0.918,13.125739,TOI-905 b,Transit,3,Gas Giant
67.0,4.5849129,1846.6,6272.0,2.059789,9.6158851,TOI-907.01,Transit,3,Gas Giant
16.137,3.183792,1317.0,5626.0,1.028,3.186,TOI-908 b,Transit,2,Neptune-like
5.1,4.6780691,551.0,3572.0,0.419,1.93,TOI-912 b,Transit,1,Super-Earth
6.59,11.098644,712.01,4969.0,0.7325,2.4528,TOI-913 b,Transit,2,Neptune-like
16.0,4.32421,1120.0,4969.0,0.894,3.89,TOI-942 b,Transit,2,Neptune-like
55.30242,3.6849729,1526.0,5710.0,1.892,9.550068,TOI-954 b,Transit,3,Gas Giant
9.1,1.8237305,941.0,4435.0,0.671,2.765,TOI-969 b,Transit,2,Neptune-like
3591.4609991,1700.0,96.4,4435.0,0.671,12.4,TOI-969 c,Radial Velocity,3,Gas Giant
1.374,1.510826,397.6,2566.0,0.1192,1.116,TRAPPIST-1 b,Transit,0,Terrestrial
1.308,2.421937,339.7,2566.0,0.1192,1.097,TRAPPIST-1 c,Transit,0,Terrestrial
0.388,4.049219,286.2,2566.0,0.1192,0.788,TRAPPIST-1 d,Transit,0,Terrestrial
0.692,6.101013,249.7,2566.0,0.1192,0.92,TRAPPIST-1 e,Transit,0,Terrestrial
1.039,9.20754,217.7,2566.0,0.1192,1.045,TRAPPIST-1 f,Transit,0,Terrestrial
1.321,12.352446,197.3,2566.0,0.1192,1.129,TRAPPIST-1 g,Transit,0,Terrestrial
0.326,18.772866,171.7,2566.0,0.1192,0.755,TRAPPIST-1 h,Transit,0,Terrestrial
1716.282,26.468,1350.0,5130.0,6.26,12.8,TYC 3667-1280-1 b,Radial Velocity,3,Gas Giant
1.16,4.90634,277.0,3034.0,0.12,1.05,Teegarden's Star b,Radial Velocity,0,Terrestrial
1.05,11.416,209.0,3034.0,0.12,1.02,Teegarden's Star c,Radial Velocity,0,Terrestrial
0.82,26.13,159.0,3034.0,0.12,0.954,Teegarden's Star d,Radial Velocity,0,Terrestrial
266.9772,3.03007,1140.0,5230.0,0.85,12.66617,TrES-1 b,Transit,3,Gas Giant
473.5667,2.47063,1466.0,5850.0,1.12,15.24424,TrES-2 b,Transit,3,Gas Giant
607.03,1.30618581,1638.0,5650.0,0.829,14.975,TrES-3 b,Transit,3,Gas Giant
247.9074,3.55395,1778.0,6200.0,1.66,18.04649,TrES-4 b,Transit,3,Gas Giant
568.9157,1.48224686,1480.0,5171.0,0.868,13.383546,TrES-5 b,Transit,3,Gas Giant
203.41018048,24.1396,677.0,4941.0,1.345,10.27,V1298 Tau b,Transit,3,Gas Giant
76.27881768,8.24958,968.0,4941.0,1.345,5.59,V1298 Tau c,Transit,2,Neptune-like
98.52680617,12.4032,845.0,4941.0,1.345,6.41,V1298 Tau d,Transit,3,Gas Giant
321.00669107,53.5,492.0,4941.0,1.43,9.97599282,V1298 Tau e,Transit,3,Gas Giant
271.415,2.5199454,1812.0,6110.0,1.47,16.623,WASP-1 b,Transit,3,Gas Giant
1001.12,3.0927616,1370.0,4675.0,0.698,12.106,WASP-10 b,Transit,3,Gas Giant
400.4658,2.84938,2190.0,6900.0,1.57,14.90797,WASP-100 b,Transit,3,Gas Giant
162.0933,3.58572,1560.0,6380.0,1.31,16.02887,WASP-101 b,Transit,3,Gas Giant
197.68926915,2.709813,1671.0,5990.0,1.375,14.90794433,WASP-102 b,Transit,3,Gas Giant
473.547,0.925542,2508.0,6110.0,1.436,17.127,WASP-103 b,Transit,3,Gas Giant
404.263,1.7554137,1516.0,5475.0,0.963,12.745,WASP-104 b,Transit,3,Gas Giant
572.094,7.87288,900.0,5070.0,0.9,10.76064,WASP-105 b,Transit,3,Gas Giant
613.40882551,9.28969,1140.0,6002.0,1.47,12.10569916,WASP-106 b,Transit,3,Gas Giant
30.5,5.7214742,736.0,4425.0,0.67,10.53646,WASP-107 b,Transit,3,Gas Giant
283.50293904,2.67555212374,1589.0,6783.0,1.34415,15.13212395,WASP-108 b,Transit,3,Gas Giant
251.0857,3.72247,992.0,4800.0,0.89,12.44199,WASP-11 b,Transit,3,Gas Giant
154.78243421,3.7784022,1158.0,5392.0,0.853,13.19297028,WASP-110 b,Transit,3,Gas Giant
150.96925,4.54216874538,1496.0,5890.0,1.608,15.793481,WASP-113 b,Transit,3,Gas Giant
562.24127,1.5487743,2043.0,5940.0,1.43,15.008851,WASP-114 b,Transit,3,Gas Giant
203.41018048,6.6132,1414.0,6250.0,1.426,13.67495645,WASP-116 b,Transit,3,Gas Giant
95.349,10.02165,1001.0,6040.0,1.22,11.88154,WASP-117 b,Transit,3,Gas Giant
163.36462,4.0460435,1729.0,6410.0,1.696,16.14096,WASP-118 b,Transit,3,Gas Giant
390.9309,2.49979,1600.0,5650.0,1.2,15.6926,WASP-119 b,Transit,3,Gas Giant
467.2101,1.091418901,2601.0,6265.0,1.69,22.02564708,WASP-12 b,Transit,3,Gas Giant
1541.4755,3.61126721,1749.0,6450.0,1.68443,15.58048317,WASP-120 b,Transit,3,Gas Giant
371.85923619,1.27492504,2409.0,6628.0,1.461,19.52604438,WASP-121 b,Transit,3,Gas Giant
285.72917,2.97764359,1500.0,5740.0,1.285,15.13212395,WASP-123 b,Transit,3,Gas Giant
190.698,3.37265,1400.0,6050.0,1.02,13.89916,WASP-124 b,Transit,3,Gas Giant
90.3,3.28883,1480.0,5800.0,1.27,10.51358773,WASP-126 b,Transit,3,Gas Giant
52.346601,4.17806203,1400.0,5620.0,1.333,14.694999,WASP-127 b,Transit,3,Gas Giant
317.83,5.748145,1100.0,5900.0,0.9,10.42437,WASP-129 b,Transit,3,Gas Giant
114.4188,4.35301,1531.0,5950.0,1.37,13.67498,WASP-13 b,Transit,3,Gas Giant
390.9309,11.55098,833.0,5625.0,0.96,9.97601,WASP-130 b,Transit,3,Gas Giant
86.76715511,5.3220125,1460.0,5990.0,1.561,13.74221034,WASP-131 b,Transit,3,Gas Giant
136.0305582,7.1335164,682.0,4686.0,0.758,10.09929161,WASP-132 b,Transit,3,Gas Giant
6.26,1.01153624,1329.0,4686.0,0.758,1.841,WASP-132 c,Transit,1,Super-Earth
1639.99458012,1816.6,107.0,4686.0,0.758,12.8,WASP-132 d,Radial Velocity,3,Gas Giant
368.6828,2.176423,1790.0,5700.0,1.44,13.56289,WASP-133 b,Transit,3,Gas Giant
603.877,1.4013794,1403.66,5675.0,0.96,14.5717,WASP-135 b,Transit,3,Gas Giant
479.92089457,5.21536178778,1630.0,6250.0,2.39014,16.81347105,WASP-136 b,Transit,3,Gas Giant
387.7526,3.634433,1590.0,6272.0,1.36,12.21781,WASP-138 b,Transit,3,Gas Giant
37.18611,5.924262,910.0,5310.0,0.8,8.9672,WASP-139 b,Transit,3,Gas Giant
2809.6172,2.24375,1872.0,6475.0,1.4,15.46842,WASP-14 b,Transit,3,Gas Giant
775.5052,2.23598448,1270.0,5300.0,0.87,14.23540549,WASP-140 b,Transit,3,Gas Giant
854.9627,3.310651,1540.0,5900.0,1.37,13.56289,WASP-141 b,Transit,3,Gas Giant
266.9772,2.052868,2000.0,6010.0,1.64,17.14977,WASP-142 b,Transit,3,Gas Giant
139.8452,2.2783152,1260.0,5200.0,0.81,9.52765,WASP-144 b,Transit,3,Gas Giant
282.8687,1.7690381,1200.0,4900.0,0.68,10.0881,WASP-145 A b,Transit,3,Gas Giant
87.40325,4.60273,1404.0,5702.0,1.429,12.498035,WASP-147 b,Transit,3,Gas Giant
91.21675281,8.803809,940.0,5555.0,0.912,8.47398941,WASP-148 b,Transit,3,Gas Giant
124.58873554,34.524,590.0,5555.0,0.912,13.9,WASP-148 c,Radial Velocity,3,Gas Giant
314.96795134,1.332813,1855.0,5750.0,1.08,15.24421375,WASP-149 b,Transit,3,Gas Giant
171.6282,3.7521,1676.0,6300.0,1.48,15.80469,WASP-15 b,Transit,3,Gas Giant
2688.8418,5.644207,1460.0,6218.0,1.651,11.99363,WASP-150 b,Transit,3,Gas Giant
100.43377661,4.5334775,1312.0,5871.0,1.181,13.30506009,WASP-151 b,Transit,3,Gas Giant
123.9537,3.332609,1700.0,5914.0,1.73,17.37395,WASP-153 b,Transit,3,Gas Giant
198.96058278,3.811678,994.0,4774.0,0.823,10.76062147,WASP-154 b,Transit,3,Gas Giant
276.8285425,3.110413,1468.0,5660.0,1.24,13.45077684,WASP-155 b,Transit,3,Gas Giant
41.8,3.8361623,934.5,4987.0,0.8268,6.02802815,WASP-156 b,Transit,3,Gas Giant
182.43442,3.951623,1193.0,5772.0,1.1,11.19,WASP-157 b,Transit,3,Gas Giant
886.7457,3.656333,1590.0,6350.0,1.39,11.99363,WASP-158 b,Transit,3,Gas Giant
174.8065,3.840401,1850.0,6120.0,2.11,15.46842,WASP-159 b,Transit,3,Gas Giant
394.1092,3.1186,1389.0,5700.0,1.14,13.67498,WASP-16 b,Transit,3,Gas Giant
88.35674,3.7684952,1119.0,5298.0,0.868,12.21781,WASP-160 B b,Transit,3,Gas Giant
791.3967,5.4060425,1557.0,6400.0,1.712,12.811887,WASP-161 b,Transit,3,Gas Giant
1652.716,9.62468,910.0,5300.0,1.11,11.209,WASP-162 b,Transit,3,Gas Giant
594.3421,1.6096884,1638.0,5500.0,1.015,13.473218,WASP-163 b,Transit,3,Gas Giant
676.9779,1.7771255,1610.0,5806.0,0.932,12.643752,WASP-164 b,Transit,3,Gas Giant
209.13214,3.465509,1624.0,5599.0,1.75,14.12334,WASP-165 b,Transit,3,Gas Giant
32.10083,5.44354,1270.0,6050.0,1.22,7.06167,WASP-166 b,Transit,3,Gas Giant
2542.64,2.0219596,2329.0,7000.0,1.79,17.71022,WASP-167 b,Transit,3,Gas Giant
133.4886,4.153658,1340.0,6000.0,1.12,16.8135,WASP-168 b,Transit,3,Gas Giant
178.30263,5.6114118,1604.0,6110.0,2.011,14.616536,WASP-169 b,Transit,3,Gas Giant
247.9074,3.73543,1755.0,6550.0,1.49,20.96083,WASP-17 b,Transit,3,Gas Giant
508.528,2.34478022,1422.0,5600.0,0.938,12.285064,WASP-170 b,Transit,3,Gas Giant
344.52772,3.8186244,1642.0,5965.0,1.637,10.98482,WASP-171 b,Transit,3,Gas Giant
149.3801,5.477433,1740.0,6900.0,1.91,17.59813,WASP-172 b,Transit,3,Gas Giant
1172.7927,1.38665318,1880.0,5800.0,1.11,13.4508,WASP-173 A b,Transit,3,Gas Giant
104.88337431,4.2337005,1528.0,6399.0,1.347,16.10730527,WASP-174 b,Transit,3,Gas Giant
314.6517,3.0652907,1571.0,6229.0,1.204,13.540472,WASP-175 b,Transit,3,Gas Giant
271.74465,3.899052,1721.0,5941.0,1.925,16.869545,WASP-176 b,Transit,3,Gas Giant
161.45764,3.071722,1142.0,5017.0,0.885,17.71022,WASP-177 b,Transit,3,Gas Giant
527.5978,3.3448285,2470.0,9360.0,1.67,20.28829,WASP-178 b,Transit,3,Gas Giant
3241.8497514,0.94145223,2429.0,6432.0,1.319,13.89913607,WASP-18 b,Transit,3,Gas Giant
286.047,3.409264,1540.0,6600.0,1.19,13.89916,WASP-180 A b,Transit,3,Gas Giant
95.03117,4.5195064,1186.0,5839.0,0.965,13.271456,WASP-181 b,Transit,3,Gas Giant
47.03884,3.3769848,1479.0,5638.0,1.34,9.52765,WASP-182 b,Transit,3,Gas Giant
159.55066,4.1117771,1111.0,5313.0,0.871,16.47723,WASP-183 b,Transit,3,Gas Giant
181.1631,5.1817,1480.0,6000.0,1.65,14.90797,WASP-184 b,Transit,3,Gas Giant
311.4734,9.38755,1160.0,5900.0,1.5,14.01125,WASP-185 b,Transit,3,Gas Giant
1341.2426,5.026799,1378.4,6361.0,1.47,12.44199,WASP-186 b,Transit,3,Gas Giant
254.264,5.147878,1760.0,6150.0,2.83,18.38276,WASP-187 b,Transit,3,Gas Giant
458.6263913,5.748916,1666.0,6850.0,1.83,14.81827249,WASP-188 b,Transit,3,Gas Giant
632.47852993,2.724033,3353.0,8000.0,2.36,18.14733975,WASP-189 b,Transit,3,Gas Giant
366.77398168,0.78883852,2113.0,5616.0,1.006,15.86070769,WASP-19 b,Transit,3,Gas Giant
317.83,5.367753,1500.0,6400.0,1.6,12.89035,WASP-190 b,Transit,3,Gas Giant
731.009,2.8786765,1620.0,5910.0,1.32,13.78707,WASP-192 b,Transit,3,Gas Giant
35.59678158,6.2463475,1250.0,6080.0,1.213,14.78464554,WASP-193 b,Transit,3,Gas Giant
373.13054982,3.183387,1693.0,6405.0,1.409,15.47960235,WASP-194 b,Transit,3,Gas Giant
33.05415433,5.051928,1522.0,6300.0,1.578,10.31226224,WASP-195 b,Transit,3,Gas Giant
403.32424848,5.167228,1665.0,6050.0,2.112,14.44837612,WASP-197 b,Transit,3,Gas Giant
295.89973,2.152175,1311.0,5180.0,0.866,12.116929,WASP-2 b,Transit,3,Gas Giant
98.841,4.89964477,1362.0,5940.0,1.242,15.46839337,WASP-20 b,Transit,3,Gas Giant
95.345,4.322482,1333.0,5800.0,1.06,11.99,WASP-21 b,Transit,3,Gas Giant
